LMRG_01663-MONOMER	LMRG_01663		FIG007465: hypothetical protein	
LMRG_00553-MONOMER	LMRG_00553		FIG172592: Beta-1,3-glucosyltransferase	
LMRG_01821-MONOMER	LMRG_01821		Cell division protein FtsW	
LMRG_02596-MONOMER	LMRG_02596		Ribonucleotide reductase of class III (anaerobic), large subunit (EC 1.17.4.2)	
LMRG_00417-MONOMER	LMRG_00417		FIG007401: hypothetical protein	
LMRG_01454-MONOMER	LMRG_01454		Ammonium transporter	
LMRG_00320-MONOMER	LMRG_00320		2-heptaprenyl-1,4-naphthoquinone methyltransferase (EC 2.1.1.-)	
LMRG_02199-MONOMER	LMRG_02199		Translation elongation factor G	
LMRG_01476-MONOMER	LMRG_01476		5'-methylthioadenosine nucleosidase (EC 3.2.2.16) / S-adenosylhomocysteine nucleosidase (EC 3.2.2.9)	
LMRG_00689-MONOMER	LMRG_00689		FIG017106: PhnB protein; putative DNA binding 3-demethylubiquinone-9 3-methyltransferase domain protein	
LMRG_00872-MONOMER	LMRG_00872		UDP-N-acetylenolpyruvoylglucosamine reductase (EC 1.1.1.158)	
LMRG_02187-MONOMER	LMRG_02187		FIG010104: serine/threonine protein phosphatase family protein	
LMRG_01007-MONOMER	LMRG_01007		Peptide methionine sulfoxide reductase MsrA (EC 1.8.4.11)	
LMRG_01260-MONOMER	LMRG_01260		FIG008626: Ser/Thr protein phosphatase family protein	
LMRG_02736-MONOMER	LMRG_02736		FIG008999: oxidoreductase ylbE	
LMRG_01320-MONOMER	LMRG_01320		FIG000782: Exonuclease SbcD	
LMRG_01074-MONOMER	LMRG_01074		FIG000224: 3-dehydroquinate synthase (EC 4.2.3.4)	
LMRG_01062-MONOMER	LMRG_01062		NAD-dependent malic enzyme (EC 1.1.1.38)	
LMRG_00982-MONOMER	LMRG_00982		Carbamoyl-phosphate synthase large chain (EC 6.3.5.5)	
LMRG_00732-MONOMER	LMRG_00732		FIG008300: hypothetical protein	
LMRG_02807-MONOMER	LMRG_02807		FIG003514: Fructose-bisphosphate aldolase class II (EC 4.1.2.13) homolog	
LMRG_02572-MONOMER	LMRG_02572		FIG008670: membrane protein	
LMRG_01588-MONOMER	LMRG_01588		Similar to ribosomal large subunit pseudouridine synthase D, Bacillus subtilis YhcT type	
LMRG_01395-MONOMER	LMRG_01395		FIG000442: Acetyl-coenzyme A carboxyl transferase alpha chain (EC 6.4.1.2)	
LMRG_02619-MONOMER	LMRG_02619		Protein of unknown function identified by role in sporulation (SpoVG)	
LMRG_01872-MONOMER	LMRG_01872		FIG007422: transporter	
LMRG_02972-MONOMER	LMRG_02972		FIG028103: hypothetical protein	
LMRG_00314-MONOMER	LMRG_00314		PTS system, fructose-specific IIA component (EC 2.7.1.69)	
LMRG_02958-MONOMER	LMRG_02958		FIG136522: Ribonuclease BN (EC 3.1.-.-)	
LMRG_00478-MONOMER	LMRG_00478		FIG006553: Transcriptional regulator	
LMRG_02672-MONOMER	LMRG_02672		Pili retraction protein pilT	
LMRG_00403-MONOMER	LMRG_00403		Flagellar motor switch protein FliG	
LMRG_01103-MONOMER	LMRG_01103		Ferric uptake regulation protein FUR	Fur
LMRG_00966-MONOMER	LMRG_00966		Ribosome small subunit-stimulated GTPase EngC	
LMRG_01471-MONOMER	LMRG_01471		FIG004453: protein YceG like	
LMRG_00018-MONOMER	LMRG_00018		FIG009837: Transcriptional regulator, MutR family	
LMRG_02738-MONOMER	LMRG_02738		FIG006668: hypothetical protein	
LMRG_00771-MONOMER	LMRG_00771		COG0779: clustered with transcription termination protein NusA	
LMRG_01022-MONOMER	LMRG_01022		FIG005836: COG0488: ATPase components of ABC transporters with duplicated ATPase domains	
LMRG_00143-MONOMER	LMRG_00143		FIG009184: hypothetical protein	
LMRG_02834-MONOMER	LMRG_02834		FIG007044: ABC transporter, ATP-binding protein	
LMRG_01250-MONOMER	LMRG_01250		FIG109176: putative transcriptional regulator	
LMRG_00804-MONOMER	LMRG_00804		FIG135469: Aminopeptidase YpdF (MP-, MA-, MS-, AP-, NP- specific)	
LMRG_01513-MONOMER	LMRG_01513		FIG038447: hypothetical protein	
LMRG_02625-MONOMER	LMRG_02625		Zinc metalloproteinase precursor	Mpl
LMRG_02581-MONOMER	LMRG_02581		Regulator of YycFG	YycI
LMRG_01527-MONOMER	LMRG_01527		FIG218683: hypothetical protein	
LMRG_01633-MONOMER	LMRG_01633		Organic hydroperoxide resistance protein	
LMRG_02573-MONOMER	LMRG_02573		FIG097491: Putative transcriptional regulator LYSR-type	
LMRG_00941-MONOMER	LMRG_00941		Nicotinate-nucleotide adenylyltransferase (EC 2.7.7.18) ## bacterial NadD family	
LMRG_00838-MONOMER	LMRG_00838		Cell division protein FtsK	
LMRG_00728-MONOMER	LMRG_00728		ATP-dependent protease HslV (EC 3.4.25.-)	
LMRG_00770-MONOMER	LMRG_00770		FIG041038: DNA polymerase III alpha subunit (EC 2.7.7.7)	
LMRG_02244-MONOMER	LMRG_02244		FIG011340: hypothetical protein	
LMRG_00260-MONOMER	LMRG_00260		FIG008257: hypothetical protein	
LMRG_00041-MONOMER	LMRG_00041		FIG007260: hypothetical protein	
LMRG_01831-MONOMER	LMRG_01831		Methionine ABC transporter substrate-binding protein	
LMRG_00691-MONOMER	LMRG_00691		FIG006807: hypothetical protein	
LMRG_02811-MONOMER	LMRG_02811		LSU ribosomal protein L19p	
LMRG_00171-MONOMER	LMRG_00171		FIG142847: Shikimate/quinate 5-dehydrogenase I beta (EC 1.1.1.282)	
LMRG_00447-MONOMER	LMRG_00447		FIG134517: Glyoxalase family protein	
LMRG_00372-MONOMER	LMRG_00372		hypothetical protein	
LMRG_01208-MONOMER	LMRG_01208		Heme A synthase, cytochrome oxidase biogenesis protein Cox15-CtaA	
LMRG_02225-MONOMER	LMRG_02225		Potassium-transporting ATPase C chain (EC 3.6.3.12) (TC 3.A.3.7.1)	
LMRG_02257-MONOMER	LMRG_02257		FIG011443: hypothetical protein	
LMRG_00134-MONOMER	LMRG_00134		FIG007608: hypothetical protein	
LMRG_01915-MONOMER	LMRG_01915		FIG172577: PTS system, beta-glucoside-specific, IIB component	
LMRG_02553-MONOMER	LMRG_02553		Outer surface protein of unknown function, cellobiose operon	
LMRG_00907-MONOMER	LMRG_00907		FIG019251: DNA primase (EC 2.7.7.-)	
LMRG_01046-MONOMER	LMRG_01046		DinG family ATP-dependent helicase YoaA	
LMRG_01483-MONOMER	LMRG_01483		FIG011379: Cof-like hydrolase	
LMRG_00077-MONOMER	LMRG_00077		5-deoxy-glucuronate isomerase	
LMRG_01709-MONOMER	LMRG_01709		FIG146053: phosphoribosyltransferase	
LMRG_02906-MONOMER	LMRG_02906		Translation initiation factor 1	
LMRG_01342-MONOMER	LMRG_01342		FIG102553: Membrane protein involved in the export of O-antigen, teichoic acid lipoteichoic acids	
LMRG_01537-MONOMER	LMRG_01537		Protein gp8 [Bacteriophage A118]	
LMRG_00290-MONOMER	LMRG_00290		ABC-type multidrug/protein/lipid transport system, ATPase component	
LMRG_01014-MONOMER	LMRG_01014		Pyruvate,phosphate dikinase (EC 2.7.9.1)	
LMRG_02578-MONOMER	LMRG_02578		LSU m3Psi1915 methyltransferase RlmH ## ybeA	
LMRG_01143-MONOMER	LMRG_01143		Deoxyribose-phosphate aldolase (EC 4.1.2.4)	
LMRG_02514-MONOMER	LMRG_02514		Putative pheromone cAM373 precursor lipoprotein CamS	
LMRG_02083-MONOMER	LMRG_02083		Glutathione peroxidase family protein	
LMRG_00144-MONOMER	LMRG_00144		FIG001454: Transglutaminase-like enzymes, putative cysteine proteases	
LMRG_01962-MONOMER	LMRG_01962		FIG008761: glycosyl hydrolase, family 38	
LMRG_01172-MONOMER	LMRG_01172		L-aspartate oxidase (EC 1.4.3.16)	
LMRG_01637-MONOMER	LMRG_01637		FIG003336: Oligopeptide transport system permease protein oppB (TC 3.A.1.5.1)	
LMRG_02168-MONOMER	LMRG_02168		FIG015729: LSU ribosomal protein L29p (L35e)	
LMRG_01015-MONOMER	LMRG_01015		FIG002154: Glyoxalase family protein	
LMRG_02384-MONOMER	LMRG_02384		Cysteine transport associated protein	CtaP
LMRG_01063-MONOMER	LMRG_01063		putative esterase	
LMRG_01376-MONOMER	LMRG_01376		N-acetyl-gamma-glutamyl-phosphate reductase (EC 1.2.1.38)	ArgC
LMRG_01521-MONOMER	LMRG_01521		Protein gp43 [Bacteriophage A118]	
LMRG_01379-MONOMER	LMRG_01379		Acetylornithine aminotransferase/GABA aminotransferase	ArgD, GABA-AT
LMRG_02025-MONOMER	LMRG_02025		FIG131987: Transcriptional regulator, TetR family	
LMRG_02915-MONOMER	LMRG_02915		FIG034754: hypothetical protein	
LMRG_00520-MONOMER	LMRG_00520		FIG007014: putative transcriptional regulator	
LMRG_01646-MONOMER	LMRG_01646		NPQTN cell wall anchored protein IsdC	
LMRG_02639-MONOMER	LMRG_02639		Cell division protein DivIC	
LMRG_01630-MONOMER	LMRG_01630		3-oxoacyl-[acyl-carrier-protein] synthase, KASIII (EC 2.3.1.41)	
LMRG_00331-MONOMER	LMRG_00331		FIG009903: Lipoteichoic acid primase LtaP	
LMRG_02012-MONOMER	LMRG_02012		FIG010675: Formate efflux transporter (TC 2.A.44 family)	
LMRG_02433-MONOMER	LMRG_02433		DNA recombination and repair protein RecF	DNA replication and repair protein RecF, RecF
LMRG_01068-MONOMER	LMRG_01068		BH1670 unknown conserved protein in B. subtilis	
LMRG_00987-MONOMER	LMRG_00987		Uracil phosphoribosyltransferase (EC 2.4.2.9) / Pyrimidine operon regulatory protein PyrR	
LMRG_00752-MONOMER	LMRG_00752		FIG000510: SOS-response repressor and protease LexA (EC 3.4.21.88)	
LMRG_00394-MONOMER	LMRG_00394		Flagellar hook-associated protein FlgK	FlgK
LMRG_01612-MONOMER	LMRG_01612		FIG004566: CMP-binding factor	
LMRG_02354-MONOMER	LMRG_02354		Chitinase B	ChiB
LMRG_00207-MONOMER	LMRG_00207		FIG003460: Transcriptional regulator, MerR family	
LMRG_01790-MONOMER	LMRG_01790		Phosphoglycerate kinase	PgK
LMRG_01912-MONOMER	LMRG_01912		Catalase (EC 1.11.1.6)	
LMRG_02574-MONOMER	LMRG_02574		FIG218637: Acetyltransferase, GNAT family	
LMRG_01702-MONOMER	LMRG_01702		Homoserine kinase (EC 2.7.1.39)	
LMRG_01691-MONOMER	LMRG_01691		2-deoxy-5-keto-D-gluconic acid 6-phosphate aldolase	
LMRG_00724-MONOMER	LMRG_00724		Rossmann fold nucleotide-binding protein Smf possibly involved in DNA uptake	
LMRG_02746-MONOMER	LMRG_02746		FIG013626: N-Acetyl-D-glucosamine ABC transport system, sugar-binding protein	
LMRG_01766-MONOMER	LMRG_01766		Prolipoprotein diacylglyceryl transferase (EC 2.4.99.-)	
LMRG_02436-MONOMER	LMRG_02436		Cardiolipin synthetase	cardiolipin synthase, Cls
LMRG_00241-MONOMER	LMRG_00241		FIG010969: magnesium transporter, CorA family	
LMRG_00162-MONOMER	LMRG_00162		antigen, putative	
LMRG_01079-MONOMER	LMRG_01079		Heptaprenyl diphosphate synthase component I (EC 2.5.1.30)	
LMRG_01866-MONOMER	LMRG_01866		Glycerate kinase (EC 2.7.1.31)	
LMRG_02745-MONOMER	LMRG_02745		N-Acetyl-D-glucosamine ABC transport system, permease protein 2	
LMRG_01926-MONOMER	LMRG_01926		FIG003612: ABC transporter, ATP-binding protein	
LMRG_02699-MONOMER	LMRG_02699		FIG024537: Oligopeptide ABC transporter, periplasmic oligopeptide-binding protein oppA (TC 3.A.1.5.1)	
LMRG_00790-MONOMER	LMRG_00790		FIG009094: lipoprotein	
LMRG_00462-MONOMER	LMRG_00462		FIG172580: Diacylglycerol kinase-related protein	
LMRG_00877-MONOMER	LMRG_00877		Osmotically activated L-carnitine/choline ABC transporter, permease protein OpuCD	
LMRG_00365-MONOMER	LMRG_00365		Flagellar biosynthesis protein FliQ	FliQ
LMRG_01446-MONOMER	LMRG_01446		Adenine phosphoribosyltransferase (EC 2.4.2.7)	
LMRG_00879-MONOMER	LMRG_00879		Osmotically activated L-carnitine/choline ABC transporter, permease protein OpuCB	
LMRG_01090-MONOMER	LMRG_01090		FIG011032: hypothetical protein YpbB	
LMRG_01441-MONOMER	LMRG_01441		FIG051656: Preprotein translocase subunit YajC (TC 3.A.5.1.1)	
LMRG_00306-MONOMER	LMRG_00306		FIG008021: hypothetical protein	
LMRG_02743-MONOMER	LMRG_02743		FIG009065: Putative ROK-family transcriptional regulator	
LMRG_02963-MONOMER	LMRG_02963		FIG001362: Cellobiose phosphotransferase system YdjC-like protein	
LMRG_01461-MONOMER	LMRG_01461		FIG059211: RecD-like DNA helicase YrrC	
LMRG_01457-MONOMER	LMRG_01457		Cysteine desulfurase (EC 2.8.1.7)	
LMRG_00737-MONOMER	LMRG_00737		Topoisomerase IV subunit A (EC 5.99.1.-)	
LMRG_01884-MONOMER	LMRG_01884		FIG007877: Transcriptional regulator, TetR family	
LMRG_00867-MONOMER	LMRG_00867		Hydroxymethylglutaryl-CoA synthase (EC 2.3.3.10)	
LMRG_00168-MONOMER	LMRG_00168		ADP-ribose pyrophosphatase (EC 3.6.1.13)	
LMRG_02637-MONOMER	LMRG_02637		Low temperature requirement B protein	
LMRG_00373-MONOMER	LMRG_00373		Flagellar motor rotation protein MotA	MotA
LMRG_02248-MONOMER	LMRG_02248		FIG001151: oxidoreductase of aldo/keto reductase family, subgroup 1	
LMRG_01427-MONOMER	LMRG_01427		Cytoplasmic axial filament protein CafA and Ribonuclease G (EC 3.1.4.-)	
LMRG_01963-MONOMER	LMRG_01963		FIG008488: PTS system, fructose-specific IIABC component (EC 2.7.1.69)	
LMRG_02836-MONOMER	LMRG_02836		FIG000300: Lysyl-tRNA synthetase (class II) (EC 6.1.1.6)	
LMRG_00114-MONOMER	LMRG_00114		Transcriptional regulator, PadR family	
LMRG_00272-MONOMER	LMRG_00272		FIG016861: DAK2 domain protein	
LMRG_02379-MONOMER	LMRG_02379		5'-nucleotidase (EC 3.1.3.5)	
LMRG_00251-MONOMER	LMRG_00251		ATP phosphoribosyltransferase regulatory subunit (EC 2.4.2.17)	
LMRG_00492-MONOMER	LMRG_00492		Unknown pentose isomerase TM0951	
LMRG_02492-MONOMER	LMRG_02492		Putative EsaC protein analog (Listeria type 3)	
LMRG_01938-MONOMER	LMRG_01938		FIG020613: Inosine-5'-monophosphate dehydrogenase (EC 1.1.1.205)	
LMRG_02737-MONOMER	LMRG_02737		FIG006491: hypothetical protein	
LMRG_02220-MONOMER	LMRG_02220		FIG007799: hypothetical protein	
LMRG_02194-MONOMER	LMRG_02194		FIG007943: Transport protein SgaT, putative	
LMRG_02065-MONOMER	LMRG_02065		FIG009280: hypothetical protein	
LMRG_01207-MONOMER	LMRG_01207		Heme O synthase, protoheme IX farnesyltransferase (EC 2.5.1.-) COX10-CtaB	
LMRG_02041-MONOMER	LMRG_02041		Non-specific DNA-binding protein Dps / Iron-binding ferritin-like antioxidant protein / Ferroxidase	Fri, Frl, Frm, Flp, Dps
LMRG_02367-MONOMER	LMRG_02367		Listeria antigen LmaA	
LMRG_01299-MONOMER	LMRG_01299		FIG007967: hypothetical protein	
LMRG_01466-MONOMER	LMRG_01466		FIG000139: Alanyl-tRNA synthetase (EC 6.1.1.7)	
LMRG_00903-MONOMER	LMRG_00903		4-hydroxy-3-methylbut-2-enyl diphosphate reductase (EC 1.17.1.2)	
LMRG_02477-MONOMER	LMRG_02477		Accessory gene regulator protein B (EC 3.4.-.-)	
LMRG_02369-MONOMER	LMRG_02369		FIG008040: hypothetical protein	
LMRG_01303-MONOMER	LMRG_01303		S-adenosylmethionine synthetase (EC 2.5.1.6)	
LMRG_02124-MONOMER	LMRG_02124		FIG016990: hypothetical protein	
LMRG_02895-MONOMER	LMRG_02895		FIG040301: hypothetical protein	
LMRG_02373-MONOMER	LMRG_02373		FIG008142: hypothetical protein	
LMRG_02832-MONOMER	LMRG_02832		FIG024626: Tripeptide aminopeptidase (EC 3.4.11.4)	
LMRG_02131-MONOMER	LMRG_02131		FIG009678: N-acetylmuramoyl-L-alanine amidase, family 4	
LMRG_02151-MONOMER	LMRG_02151		SSU ribosomal protein S11p (S14e)	
LMRG_00130-MONOMER	LMRG_00130		Listeria nuclear targeted protein A	LntA
LMRG_02155-MONOMER	LMRG_02155		FIG000089: Adenylate kinase (EC 2.7.4.3)	
LMRG_02950-MONOMER	LMRG_02950		FIG008222: hypothetical protein	
LMRG_00214-MONOMER	LMRG_00214		FIG007176: hypothetical protein	
LMRG_02317-MONOMER	LMRG_02317		anti-sigma B factor antagonist RsbV	RsbV
LMRG_02588-MONOMER	LMRG_02588		Methionine ABC transporter permease protein	
LMRG_02753-MONOMER	LMRG_02753		Dimethyladenosine transferase (EC 2.1.1.-)	
LMRG_02931-MONOMER	LMRG_02931		FIG027579: magnesium and cobalt transport protein CorA	
LMRG_02100-MONOMER	LMRG_02100		FIG139162: Phytoene dehydrogenase and related proteins	
LMRG_02842-MONOMER	LMRG_02842		FIG015895: hypothetical protein	
LMRG_00986-MONOMER	LMRG_00986		Uracil permease	
LMRG_00655-MONOMER	LMRG_00655		Cob(I)alamin adenosyltransferase PduO (EC 2.5.1.17)	
LMRG_02654-MONOMER	LMRG_02654		hypothetical lipoprotein	
LMRG_02402-MONOMER	LMRG_02402		DinG family ATP-dependent helicase CPE1197	
LMRG_00259-MONOMER	LMRG_00259		FIG002172: Integral membrane protein	
LMRG_00499-MONOMER	LMRG_00499		FIG000902: Molybdopterin-guanine dinucleotide biosynthesis protein MobA	
LMRG_02185-MONOMER	LMRG_02185		Heptaprenyl diphosphate synthase component I (EC 2.5.1.30)	
LMRG_01953-MONOMER	LMRG_01953		Transaldolase (EC 2.2.1.2)	
LMRG_01334-MONOMER	LMRG_01334		FIG132686: Anthranilate synthase, amidotransferase component (EC 4.1.3.27)	
LMRG_00942-MONOMER	LMRG_00942		FIG004454: RNA binding protein	
LMRG_00584-MONOMER	LMRG_00584		Siroheme synthase / Precorrin-2 oxidase (EC 1.3.1.76)	
LMRG_00030-MONOMER	LMRG_00030		FIG018397: Inorganic pyrophosphatase	
LMRG_00651-MONOMER	LMRG_00651		Additional substrate-specific component CbiN of cobalt ECF transporter	
LMRG_00580-MONOMER	LMRG_00580		FIG007712: hypothetical protein	
LMRG_01141-MONOMER	LMRG_01141		Pyrimidine-nucleoside phosphorylase (EC 2.4.2.2)	
LMRG_00672-MONOMER	LMRG_00672		FIG014580: membrane protein	
LMRG_00233-MONOMER	LMRG_00233		FIG008213: extracellular protein	
LMRG_00613-MONOMER	LMRG_00613		Threonine kinase in B12 biosynthesis	
LMRG_00277-MONOMER	LMRG_00277		FIG000417: O-acetylhomoserine sulfhydrylase (EC 2.5.1.49) / O-succinylhomoserine sulfhydrylase (EC 2.5.1.48)	
LMRG_02290-MONOMER	LMRG_02290		FIG010288: hypothetical protein	
LMRG_00596-MONOMER	LMRG_00596		Propanediol dehydratase large subunit (EC 4.2.1.28)	
LMRG_02088-MONOMER	LMRG_02088		Peptide chain release factor 3	
LMRG_00849-MONOMER	LMRG_00849		Competence/damage-inducible protein CinA	
LMRG_01973-MONOMER	LMRG_01973		FIG006630: acetyltransferase, GNAT family	
LMRG_00581-MONOMER	LMRG_00581		ATP-dependent Clp protease proteolytic subunit (EC 3.4.21.92)	
LMRG_02118-MONOMER	LMRG_02118		Cytoplasmic copper homeostasis protein cutC	
LMRG_01506-MONOMER	LMRG_01506		Transcriptional repressor of the fructose operon, DeoR family	
LMRG_00127-MONOMER	LMRG_00127		Internalin B	InlB
LMRG_01577-MONOMER	LMRG_01577		Xanthine/uracil/thiamine/ascorbate permease family protein	
LMRG_01544-MONOMER	LMRG_01544		FIG015123: Phage protein	
LMRG_00201-MONOMER	LMRG_00201		N-acetylglucosamine kinase bacterial type predicted (EC 2.7.1.59) homolog / Transcriptional regulator	
LMRG_00029-MONOMER	LMRG_00029		FIG015164: hypothetical protein	
LMRG_01685-MONOMER	LMRG_01685		FIG004373: Putative membrane protein YeiH	
LMRG_01904-MONOMER	LMRG_01904		FIG006291: hypothetical protein	
LMRG_00443-MONOMER	LMRG_00443		FIG006988: Lipase/Acylhydrolase with GDSL-like motif	
LMRG_01051-MONOMER	LMRG_01051		FIG000692: Biotin-protein ligase (EC 6.3.4.15) / Biotin operon repressor	
LMRG_01579-MONOMER	LMRG_01579		Aspartate aminotransferase (EC 2.6.1.1)	
LMRG_02120-MONOMER	LMRG_02120		hypothetical protein	
LMRG_00481-MONOMER	LMRG_00481		FIG007523: putative transport protein	
LMRG_00385-MONOMER	LMRG_00385		Flagellar hook capping protein FlgD	FlgD
LMRG_02122-MONOMER	LMRG_02122		DNA-binding response regulator	
LMRG_02696-MONOMER	LMRG_02696		Dihydrofolate reductase	
LMRG_00196-MONOMER	LMRG_00196		universal stress protein family	UspA
LMRG_01845-MONOMER	LMRG_01845		5'-nucleotidase family protein in cluster with NagD-like phosphatase	
LMRG_00088-MONOMER	LMRG_00088		FIG008527: acetyltransferase, GNAT family	
LMRG_00978-MONOMER	LMRG_00978		Orotate phosphoribosyltransferase (EC 2.4.2.10)	
LMRG_02108-MONOMER	LMRG_02108		FIG006878: hypothetical protein	
LMRG_02132-MONOMER	LMRG_02132		FIG007217: oxidoreductase, aldo/keto reductase family	
LMRG_00953-MONOMER	LMRG_00953		Acyl carrier protein	
LMRG_01910-MONOMER	LMRG_01910		FIG007563: PTS system, beta-glucoside-specific IIB component (EC 2.7.1.69) / PTS system, beta-glucoside-specific IIC component (EC 2.7.1.69) / PTS system, beta-glucoside-specific IIA component (EC 2.7.1.69)	
LMRG_00448-MONOMER	LMRG_00448		FIG002160: Carboxylesterase (EC 3.1.1.1)	
LMRG_01385-MONOMER	LMRG_01385		Adenine-specific methyltransferase (EC 2.1.1.72)	
LMRG_02470-MONOMER	LMRG_02470		FIG013079: phosphosugar-binding protein	
LMRG_01020-MONOMER	LMRG_01020		Dihydrofolate reductase (EC 1.5.1.3)	
LMRG_00412-MONOMER	LMRG_00412		FIG010013: methyl-accepting chemotaxis protein	
LMRG_01266-MONOMER	LMRG_01266		FIG007070: DNA-binding protein	
LMRG_00031-MONOMER	LMRG_00031		FIG014832: hypothetical protein	
LMRG_02460-MONOMER	LMRG_02460		FIG008124: transcriptional regulator LacI family	
LMRG_00981-MONOMER	LMRG_00981		Dihydroorotate dehydrogenase electron transfer subunit (EC 1.3.3.1)	
LMRG_01803-MONOMER	LMRG_01803		Internalin-like protein Lmo2445 homolog	
LMRG_00510-MONOMER	LMRG_00510		FIG001230: Molybdopterin biosynthesis protein MoeB	
LMRG_01231-MONOMER	LMRG_01231		FIG007198: hypothetical protein	
LMRG_00302-MONOMER	LMRG_00302		FIG009656: hypothetical protein	
LMRG_01538-MONOMER	LMRG_01538		Protein gp9 [Bacteriophage A118]	
LMRG_00873-MONOMER	LMRG_00873		Glycine betaine ABC transport system, ATP-binding protein OpuAA (EC 3.6.3.32)	
LMRG_00951-MONOMER	LMRG_00951		FIG026918: Chromosome partition protein smc	
LMRG_00342-MONOMER	LMRG_00342		serine/threonine protein phosphatase	
LMRG_02559-MONOMER	LMRG_02559		Flavodoxin	
LMRG_01167-MONOMER	LMRG_01167		Diaminopimelate epimerase (EC 5.1.1.7)	
LMRG_01283-MONOMER	LMRG_01283		FIG007196: hypothetical protein	
LMRG_01286-MONOMER	LMRG_01286		FIG000683: 5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase (EC 2.1.1.14)	
LMRG_02298-MONOMER	LMRG_02298		FIG006854: PTS system, beta-glucoside-specific, IIA component	
LMRG_01587-MONOMER	LMRG_01587		Possible glyoxylase family protein (Lactoylglutathione lyase) (EC 4.4.1.5)	
LMRG_00067-MONOMER	LMRG_00067		FIG007394: hypothetical protein	
LMRG_02101-MONOMER	LMRG_02101		FIG008044: hypothetical protein	
LMRG_02812-MONOMER	LMRG_02812		FIG003460: Transcriptional regulator, MerR family	
LMRG_02769-MONOMER	LMRG_02769		Phosphatidylglycerol lysyltransferase	MprF
LMRG_00131-MONOMER	LMRG_00131		hypothetical protein	
LMRG_00424-MONOMER	LMRG_00424		D-allose-6-phosphate isomerase (EC 5.3.1.-)	
LMRG_02591-MONOMER	LMRG_02591		FIG075394: hypothetical protein	
LMRG_00002-MONOMER	LMRG_00002		FIG000679: Low-specificity L-threonine aldolase (EC 4.1.2.5)	
LMRG_01343-MONOMER	LMRG_01343		FIG007636: hypothetical protein	
LMRG_01424-MONOMER	LMRG_01424		Rod shape-determining protein MreD	
LMRG_01098-MONOMER	LMRG_01098		Segregation and condensation protein A	
LMRG_02482-MONOMER	LMRG_02482		LSU ribosomal protein L9p	
LMRG_00577-MONOMER	LMRG_00577		FIG014039: hypothetical protein	
LMRG_00101-MONOMER	LMRG_00101		FIG007539: hypothetical protein	
LMRG_00003-MONOMER	LMRG_00003		FIG029882: hypothetical protein	
LMRG_00375-MONOMER	LMRG_00375		hypothetical protein	
LMRG_00782-MONOMER	LMRG_00782		FIG001561: Probable GTPase related to EngC	
LMRG_01030-MONOMER	LMRG_01030		Chitinase	ChiA
LMRG_00062-MONOMER	LMRG_00062		FIG000968: Alkylphosphonate utilization operon protein PhnA	
LMRG_02075-MONOMER	LMRG_02075		Ribose 5-phosphate isomerase A (EC 5.3.1.6)	
LMRG_02478-MONOMER	LMRG_02478		Accessory gene regulator protein D	
LMRG_02157-MONOMER	LMRG_02157		FIG000166: LSU ribosomal protein L15p (L27Ae)	
LMRG_00710-MONOMER	LMRG_00710		hypothetical protein	
LMRG_01459-MONOMER	LMRG_01459		FIG012010: carboxymethylenebutenolidase-related protein	
LMRG_00231-MONOMER	LMRG_00231		Internalin-like protein Lmo0549 homolog	
LMRG_00093-MONOMER	LMRG_00093		PTS system, fructose-specific, IIC component	
LMRG_02659-MONOMER	LMRG_02659		FIG007276: hypothetical protein	
LMRG_01760-MONOMER	LMRG_01760		Excinuclease ABC subunit A	
LMRG_01667-MONOMER	LMRG_01667		FIG011003: hypothetical protein	
LMRG_00876-MONOMER	LMRG_00876		FIG012160: Manganese transport protein MntH	
LMRG_01708-MONOMER	LMRG_01708		Serine hydroxymethyltransferase (EC 2.1.2.1)	
LMRG_01952-MONOMER	LMRG_01952		FIG006788: cyclic nucleotide-binding protein	
LMRG_01783-MONOMER	LMRG_01783		FIG006550: hypothetical protein	
LMRG_00457-MONOMER	LMRG_00457		FIG010855: putative alpha-1,6-mannanase	
LMRG_01295-MONOMER	LMRG_01295		FIG000860: O-succinylbenzoic acid--CoA ligase (EC 6.2.1.26)	
LMRG_02783-MONOMER	LMRG_02783		FIG007641: Enoyl-[acyl-carrier-protein] reductase [FMN] (EC 1.3.1.9)	
LMRG_01401-MONOMER	LMRG_01401		FIG000600: Isocitrate dehydrogenase [NADP] (EC 1.1.1.42)	
LMRG_01671-MONOMER	LMRG_01671		FIG005665: hypothetical protein	
LMRG_01947-MONOMER	LMRG_01947		Para-aminobenzoate synthase, amidotransferase component (EC 2.6.1.85)	
LMRG_02181-MONOMER	LMRG_02181		Hypothetical similar to thiamin biosynthesis lipoprotein ApbE	
LMRG_00683-MONOMER	LMRG_00683		Glutamate racemase (EC 5.1.1.3)	
LMRG_02970-MONOMER	LMRG_02970		Oligo-1,6-glucosidase (EC 3.2.1.10)	
LMRG_00522-MONOMER	LMRG_00522		FIG152832: Two-component response regulator	
LMRG_01765-MONOMER	LMRG_01765		HPr kinase/phosphorylase (EC 2.7.1.-) (EC 2.7.4.-)	
LMRG_01029-MONOMER	LMRG_01029		SSU ribosomal protein S14p (S29e) ## Zinc-independent	
LMRG_02471-MONOMER	LMRG_02471		FIG002761: DedA protein	
LMRG_00112-MONOMER	LMRG_00112		FIG011083: Cof-like hydrolase	
